ds;y
2005-03-30;1.728.032.227
2005-03-29;344.748.659
2005-03-28;260.682.600
2005-03-24;594.708.306
2005-03-23;1.449.596.790
2005-03-22;263.704.821
2005-03-21;256.563.556
2005-03-18;431.275.264
2005-03-17;185.124.016
2005-03-16;1.286.111.087
2005-03-15;6.714.073.168
2005-03-14;276.735.807
2005-03-11;570.860.681
2005-03-10;968.110.710
2005-03-09;2.374.466.880
2005-03-08;246.297.623
2005-03-07;207.319.418
2005-03-04;220.763.197
2005-03-03;343.763.550
2005-03-02;1.786.962.224
2005-03-01;229.215.457
2005-02-28;7.243.695.933
2005-02-25;725.534.100
2005-02-24;255.855.968
2005-02-23;1.454.281.901
2005-02-22;272.479.835
2005-02-21;253.094.055
2005-02-18;373.793.668
2005-02-17;224.736.238
2005-02-16;1.110.925.635
2005-02-15;6.616.168.552
2005-02-14;381.304.119
2005-02-11;2.136.011.757
2005-02-10;1.053.792.179
2005-02-09;357.214.519
2005-02-07;34.759
2005-02-04;274.812.990
2005-02-03;483.181.570
2005-02-02;1.428.446.772
2005-02-01;681.642.428
2005-01-31;10.223.103.072
2005-01-28;594.114.570
2005-01-27;525.451.690
2005-01-26;1.246.182.239
2005-01-25;360.898.512
2005-01-24;198.026.784
2005-01-21;554.989.661
2005-01-20;418.452.079
2005-01-19;1.344.925.568
2005-01-18;221.011.825
2005-01-17;241.394.386
2005-01-14;8.352.217.704
2005-01-13;415.088.626
2005-01-12;1.612.183.575
2005-01-11;221.607.735
2005-01-10;1.429.685.396
2005-01-07;757.547.106
2005-01-06;204.820.633
2005-01-05;2.875.450.821
2005-01-04;294.766.119
2005-01-03;220.615.094
2004-12-31;601.616.495
2004-12-30;5.763.390.735
2004-12-29;2.847.221.326
2004-12-28;495.619.129
2004-12-27;307.360.737
2004-12-24;296.345.446
2004-12-23;594.406.772
2004-12-22;1.940.954.488
2004-12-21;317.336.465
2004-12-20;416.758.417
2004-12-17;429.851.280
2004-12-16;338.021.630
2004-12-15;8.763.315.033
2004-12-14;315.351.552
2004-12-13;318.592.296
2004-12-10;1.782.715.264
2004-12-09;537.782.162
2004-12-08;3.361.595.665
2004-12-07;430.761.485
2004-12-06;320.565.951
2004-12-03;583.268.912
2004-12-02;317.045.139
2004-12-01;1.770.850.037
2004-11-30;5.953.429.993
2004-11-29;615.129.811
2004-11-26;659.679.134
2004-11-25;333.698.842
2004-11-24;1.314.833.620
2004-11-23;254.325.980
2004-11-22;312.054.996
2004-11-19;580.181.011
2004-11-18;1.168.110.554
2004-11-17;286.898.300
2004-11-16;411.610.480
2004-11-12;7.438.245.985
2004-11-11;365.113.770
2004-11-10;2.591.258.281
2004-11-09;403.763.422
2004-11-08;398.260.301
2004-11-05;250.455.706
2004-11-04;1.924.907.245
2004-11-03;424.788.464
2004-11-01;113.949.789
2004-10-29;9.124.252.494
2004-10-28;641.948.380
2004-10-27;1.504.688.715
2004-10-26;318.088.509
2004-10-25;373.230.436
2004-10-22;586.676.305
2004-10-21;241.039.321
2004-10-20;1.363.456.766
2004-10-19;279.913.014
2004-10-18;221.711.800
2004-10-15;6.239.189.927
2004-10-14;1.520.151.400
2004-10-13;417.697.580
2004-10-11;823.353.073
2004-10-08;1.477.773.155
2004-10-07;318.516.793
2004-10-06;2.947.595.884
2004-10-05;429.756.609
2004-10-04;217.910.781
2004-10-01;385.033.576
2004-09-30;6.151.339.966
2004-09-29;1.556.391.434
2004-09-28;429.235.803
2004-09-27;268.919.095
2004-09-24;865.093.177
2004-09-23;320.308.530
2004-09-22;1.272.917.954
2004-09-21;266.194.967
2004-09-20;469.351.986
2004-09-17;246.899.322
2004-09-16;234.938.240
2004-09-15;7.221.492.589
2004-09-14;335.051.567
2004-09-13;258.870.208
2004-09-10;2.040.040.302
2004-09-09;2.468.724.065
2004-09-08;464.422.882
2004-09-06;253.678.488
2004-09-03;415.110.224
2004-09-02;374.204.436
2004-09-01;1.372.000.893
2004-08-31;5.412.357.710
2004-08-30;647.037.807
2004-08-27;775.915.329
2004-08-26;248.868.531
2004-08-25;1.705.133.413
2004-08-24;206.246.079
2004-08-23;221.995.393
2004-08-20;527.787.236
2004-08-19;236.423.704
2004-08-18;1.191.095.124
2004-08-17;261.360.864
2004-08-16;298.232.412
2004-08-13;6.408.644.793
2004-08-12;348.465.602
2004-08-11;1.519.805.628
2004-08-10;1.596.588.053
2004-08-09;294.144.464
2004-08-06;560.128.753
2004-08-05;239.309.171
2004-08-04;2.646.932.904
2004-08-03;196.363.194
2004-08-02;340.011.633
2004-07-30;7.941.360.909
2004-07-29;572.298.512
2004-07-28;1.686.930.733
2004-07-27;489.164.805
2004-07-26;235.123.480
2004-07-23;646.074.575
2004-07-22;235.301.413
2004-07-21;1.326.091.862
2004-07-20;517.738.628
2004-07-19;195.839.523
2004-07-16;201.812.883
2004-07-15;5.863.116.383
2004-07-14;1.635.784.027
2004-07-13;286.685.021
2004-07-12;874.919.960
2004-07-09;405.932.802
2004-07-08;666.190.217
2004-07-07;3.083.685.301
2004-07-06;279.137.223
2004-07-05;402.235.721
2004-07-02;263.396.751
2004-07-01;384.953.428
2004-06-30;5.999.758.645
2004-06-29;552.941.679
2004-06-28;352.297.709
2004-06-25;529.304.153
2004-06-24;210.040.017
2004-06-23;1.512.114.922
2004-06-22;270.617.221
2004-06-21;264.480.231
2004-06-18;512.342.605
2004-06-17;243.313.987
2004-06-16;1.127.863.397
2004-06-15;6.728.404.173
2004-06-14;343.244.442
2004-06-11;725.060.796
2004-06-09;3.543.141.162
2004-06-08;267.999.432
2004-06-07;273.481.200
2004-06-04;260.161.786
2004-06-03;352.673.836
2004-06-02;1.582.053.067
2004-06-01;321.426.904
2004-05-31;4.764.478.981
2004-05-28;677.937.218
2004-05-27;292.967.754
2004-05-26;1.425.184.484
2004-05-25;609.453.362
2004-05-24;209.765.582
2004-05-21;245.258.879
2004-05-20;448.500.765
2004-05-19;1.163.467.908
2004-05-18;237.314.989
2004-05-17;275.383.064
2004-05-14;6.596.301.996
2004-05-13;415.019.511
2004-05-12;1.810.133.157
2004-05-11;267.133.426
2004-05-10;1.490.146.466
2004-05-07;227.317.471
2004-05-06;180.566.849
2004-05-05;2.740.009.573
2004-05-04;173.097.740
2004-05-03;148.373.873
2004-04-30;8.263.775.106
2004-04-29;690.232.320
2004-04-28;1.449.556.711
2004-04-27;307.666.878
2004-04-26;389.567.180
2004-04-23;493.467.112
2004-04-22;1.271.999.382
2004-04-20;423.049.143
2004-04-19;173.359.475
2004-04-16;190.356.439
2004-04-15;6.766.237.557
2004-04-14;1.344.110.798
2004-04-13;150.386.444
2004-04-12;749.050.870
2004-04-09;0
2004-04-08;869.625.135
2004-04-07;2.801.853.227
2004-04-06;168.914.438
2004-04-05;282.256.190
2004-04-02;160.033.353
2004-04-01;173.207.638
2004-03-31;6.879.378.511
2004-03-30;622.185.203
2004-03-29;187.804.052
2004-03-26;173.992.620
2004-03-25;415.006.864
2004-03-24;1.311.698.722
2004-03-23;142.694.546
2004-03-22;189.046.601
2004-03-19;431.875.027
2004-03-18;170.279.629
2004-03-17;1.103.883.296
2004-03-16;139.838.664
2004-03-15;6.260.688.381
2004-03-12;224.731.967
2004-03-11;139.357.429
2004-03-10;2.488.842.683
2004-03-09;186.662.316
2004-03-08;150.139.724
2004-03-05;152.395.861
2004-03-04;135.721.334
2004-03-03;2.378.307.132
2004-03-02;156.587.528
2004-03-01;218.022.197
2004-02-27;7.295.216.251
2004-02-26;431.659.461
2004-02-25;390.611.240
2004-02-23;51.189
2004-02-20;362.507.083
2004-02-19;205.439.432
2004-02-18;1.219.869.435
2004-02-17;161.110.483
2004-02-16;214.563.461
2004-02-13;6.537.247.671
2004-02-12;195.819.639
2004-02-11;1.364.594.273
2004-02-10;1.267.915.686
2004-02-09;217.076.550
2004-02-06;130.072.134
2004-02-05;138.937.868
2004-02-04;2.450.514.507
2004-02-03;130.929.379
2004-02-02;187.609.235
2004-01-30;8.444.483.097
2004-01-29;682.543.926
2004-01-28;1.320.303.656
2004-01-27;248.417.638
2004-01-26;158.056.809
2004-01-23;438.617.950
2004-01-22;186.749.833
2004-01-21;1.020.584.134
2004-01-20;290.281.740
2004-01-19;135.193.327
2004-01-16;164.246.979
2004-01-15;7.212.781.059
2004-01-14;1.458.074.147
2004-01-13;188.815.073
2004-01-12;886.968.122
2004-01-09;551.641.711
2004-01-08;209.046.655
2004-01-07;3.250.008.220
2004-01-06;323.627.175
2004-01-05;141.307.699
2004-01-02;1.123.507.142
2003-12-31;679.309.088
2003-12-30;3.881.474.831
2003-12-29;695.675.938
2003-12-26;222.080.483
2003-12-24;1.980.849.833
2003-12-23;816.636.711
2003-12-22;1.124.376.698
2003-12-19;599.209.863
2003-12-18;252.024.957
2003-12-17;1.416.405.255
2003-12-16;259.917.427
2003-12-15;6.726.515.375
2003-12-12;244.044.982
2003-12-11;209.645.996
2003-12-10;2.768.914.071
2003-12-09;248.564.250
2003-12-08;133.809.244
2003-12-05;226.556.482
2003-12-04;127.146.582
2003-12-03;2.721.701.421
2003-12-02;241.150.950
2003-12-01;231.563.992
2003-11-28;6.222.468.568
2003-11-27;516.523.260
2003-11-26;1.301.948.643
2003-11-25;355.151.939
2003-11-24;161.488.863
2003-11-21;219.429.832
2003-11-20;433.703.250
2003-11-19;1.254.230.399
2003-11-18;135.505.248
2003-11-17;145.685.778
2003-11-14;6.847.721.832
2003-11-13;287.483.771
2003-11-12;1.287.922.219
2003-11-11;180.210.823
2003-11-10;1.366.868.240
2003-11-07;204.527.591
2003-11-06;112.263.956
2003-11-05;2.437.765.834
2003-11-04;126.857.510
2003-11-03;204.055.267
2003-10-31;7.680.943.183
2003-10-30;674.734.207
2003-10-29;1.193.245.195
2003-10-28;203.370.905
2003-10-27;130.914.573
2003-10-24;158.289.782
2003-10-23;225.312.940
2003-10-22;1.014.651.630
2003-10-21;132.693.767
2003-10-20;464.154.670
2003-10-17;148.214.792
2003-10-16;116.926.021
2003-10-15;7.198.319.029
2003-10-14;222.673.882
2003-10-13;142.569.516
2003-10-10;1.348.091.940
2003-10-09;182.188.377
2003-10-08;2.574.059.596
2003-10-07;144.245.331
2003-10-06;147.803.620
2003-10-03;315.274.111
2003-10-02;157.328.954
2003-10-01;1.104.701.638
2003-09-30;4.803.363.131
2003-09-29;412.170.907
2003-09-26;194.180.747
2003-09-25;154.130.740
2003-09-24;1.038.114.873
2003-09-23;145.769.335
2003-09-22;150.448.796
2003-09-19;495.731.893
2003-09-18;117.068.899
2003-09-17;892.261.583
2003-09-16;195.730.231
2003-09-15;6.192.359.921
2003-09-12;249.650.529
2003-09-11;197.318.711
2003-09-10;2.205.359.589
2003-09-09;205.336.144
2003-09-08;128.038.352
2003-09-05;127.801.715
2003-09-04;130.461.857
2003-09-03;2.489.246.031
2003-09-02;178.572.442
2003-09-01;240.879.068
2003-08-29;4.486.331.813
2003-08-28;402.150.769
2003-08-27;1.060.646.017
2003-08-26;167.446.571
2003-08-25;239.741.902
2003-08-22;140.546.029
2003-08-21;132.670.807
2003-08-20;1.090.577.811
2003-08-19;147.475.404
2003-08-18;130.580.361
2003-08-15;5.694.746.153
2003-08-14;465.486.659
2003-08-13;1.147.435.852
2003-08-12;139.742.590
2003-08-11;694.191.364
2003-08-08;670.280.732
2003-08-07;133.894.829
2003-08-06;2.354.154.881
2003-08-05;279.874.068
2003-08-04;138.245.310
2003-08-01;164.711.747
2003-07-31;6.403.911.397
2003-07-30;1.589.485.645
2003-07-29;287.359.960
2003-07-28;228.008.338
2003-07-25;131.263.758
2003-07-24;144.233.593
2003-07-23;1.089.119.592
2003-07-22;156.675.557
2003-07-21;198.250.048
2003-07-18;429.829.703
2003-07-17;152.468.961
2003-07-16;931.128.476
2003-07-15;5.642.189.588
2003-07-14;202.962.741
2003-07-11;127.267.128
2003-07-10;2.326.368.624
2003-07-09;1.232.426.619
2003-07-08;277.783.216
2003-07-07;141.675.171
2003-07-04;121.319.104
2003-07-03;257.934.619
2003-07-02;1.219.490.265
2003-07-01;185.429.980
2003-06-30;3.771.104.282
2003-06-27;380.889.557
2003-06-26;208.870.634
2003-06-25;1.124.557.670
2003-06-24;134.442.034
2003-06-23;154.304.442
2003-06-20;571.144.912
2003-06-18;960.869.712
2003-06-17;136.394.765
2003-06-16;172.687.370
2003-06-13;5.796.875.693
2003-06-12;398.224.974
2003-06-11;1.157.535.504
2003-06-10;1.143.090.768
2003-06-09;183.420.421
2003-06-06;443.344.832
2003-06-05;118.034.053
2003-06-04;2.316.962.622
2003-06-03;439.492.033
2003-06-02;192.818.137
2003-05-30;5.243.442.938
2003-05-29;474.417.615
2003-05-28;1.176.564.458
2003-05-27;171.551.535
2003-05-26;177.432.040
2003-05-23;254.452.630
2003-05-22;118.262.059
2003-05-21;910.291.700
2003-05-20;375.641.164
2003-05-19;116.111.186
2003-05-16;461.998.286
2003-05-15;5.605.470.326
2003-05-14;1.439.971.349
2003-05-13;159.816.040
2003-05-12;583.267.774
2003-05-09;1.946.320.554
2003-05-08;173.215.226
2003-05-07;2.168.812.120
2003-05-06;280.362.209
2003-05-05;185.297.630
2003-05-02;143.259.871
2003-04-30;9.123.112.219
2003-04-29;654.601.190
2003-04-28;348.832.787
2003-04-25;224.817.601
2003-04-24;1.099.534.470
2003-04-23;199.656.051
2003-04-22;242.022.555
2003-04-17;356.208.302
2003-04-16;1.016.560.862
2003-04-15;5.813.041.311
2003-04-14;236.299.660
2003-04-11;163.665.010
2003-04-10;1.031.605.990
2003-04-09;2.404.765.271
2003-04-08;186.571.410
2003-04-07;139.560.094
2003-04-04;104.774.098
2003-04-03;238.253.096
2003-04-02;1.257.086.619
2003-04-01;231.477.169
2003-03-31;4.873.600.139
2003-03-28;421.849.387
2003-03-27;263.585.944
2003-03-26;1.104.269.971
2003-03-25;224.455.010
2003-03-24;176.586.185
2003-03-21;157.178.722
2003-03-20;350.499.216
2003-03-19;988.424.932
2003-03-18;160.810.641
2003-03-17;159.131.578
2003-03-14;5.565.214.732
2003-03-13;264.879.164
2003-03-12;1.033.992.356
2003-03-11;238.692.979
2003-03-10;984.210.232
2003-03-07;2.514.497.510
2003-03-06;182.291.438
2003-03-05;312.580.741
2003-02-28;5.403.430.083
2003-02-27;470.338.257
2003-02-26;1.127.302.085
2003-02-25;280.946.596
2003-02-24;150.376.139
2003-02-21;173.781.440
2003-02-20;429.848.579
2003-02-19;975.543.629
2003-02-18;137.696.405
2003-02-17;157.553.898
2003-02-14;5.486.854.165
2003-02-13;299.594.290
2003-02-12;1.257.538.274
2003-02-11;168.387.933
2003-02-10;1.052.384.559
2003-02-07;157.173.976
2003-02-06;167.421.842
2003-02-05;2.586.988.353
2003-02-04;122.207.178
2003-02-03;165.045.242
2003-01-31;7.384.396.028
2003-01-30;610.585.308
2003-01-29;1.136.530.544
2003-01-28;185.383.222
2003-01-27;178.070.700
2003-01-24;132.510.421
2003-01-23;277.296.166
2003-01-22;903.571.681
2003-01-21;179.015.963
2003-01-20;378.319.868
2003-01-17;176.121.062
2003-01-16;143.682.408
2003-01-15;7.560.354.462
2003-01-14;220.784.528
2003-01-13;267.732.106
2003-01-10;1.085.284.785
2003-01-09;219.791.157
2003-01-08;2.817.841.716
2003-01-07;131.595.366
2003-01-06;330.047.781
2003-01-03;820.972.384
2003-01-02;819.703.855
2002-12-31;643.838.671
2002-12-30;3.293.983.489
2002-12-27;518.039.242
2002-12-26;2.464.299.122
2002-12-24;97.898.868
2002-12-23;372.235.848
2002-12-20;628.091.756
2002-12-19;278.510.524
2002-12-18;1.397.940.143
2002-12-17;175.846.308
2002-12-16;204.363.690
2002-12-13;5.775.740.231
2002-12-12;415.919.149
2002-12-11;1.382.504.577
2002-12-10;1.267.574.491
2002-12-09;257.176.009
2002-12-06;152.861.984
2002-12-05;175.383.511
2002-12-04;2.581.930.977
2002-12-03;176.989.250
2002-12-02;322.107.496
2002-11-29;4.691.287.149
2002-11-28;411.401.680
2002-11-27;1.252.754.704
2002-11-26;244.332.847
2002-11-25;294.847.450
2002-11-22;328.523.541
2002-11-21;248.849.987
2002-11-20;1.094.016.753
2002-11-19;170.914.939
2002-11-18;781.769.811
2002-11-14;5.746.440.728
2002-11-13;1.276.958.146
2002-11-12;149.146.797
2002-11-11;676.781.204
2002-11-08;731.373.347
2002-11-07;178.751.854
2002-11-06;2.312.248.581
2002-11-05;288.079.783
2002-11-04;144.396.932
2002-11-01;95.481.379
2002-10-31;6.015.007.011
2002-10-30;1.551.615.371
2002-10-29;254.780.512
2002-10-28;200.649.982
2002-10-25;181.451.068
2002-10-24;136.629.522
2002-10-23;1.168.076.960
2002-10-22;165.782.971
2002-10-21;134.651.116
2002-10-18;466.502.961
2002-10-17;191.864.542
2002-10-16;860.026.492
2002-10-15;5.801.609.214
2002-10-14;222.366.976
2002-10-11;165.906.831
2002-10-10;1.123.291.845
2002-10-09;2.779.854.108
2002-10-08;197.925.440
2002-10-07;196.567.823
2002-10-04;155.648.104
2002-10-03;271.835.979
2002-10-02;1.279.657.197
2002-10-01;292.432.005
2002-09-30;6.788.064.633
2002-09-27;686.447.403
2002-09-26;220.854.622
2002-09-25;1.358.618.413
2002-09-24;529.267.276
2002-09-23;163.897.008
2002-09-20;402.620.561
2002-09-19;165.849.864
2002-09-18;850.077.353
2002-09-17;1.107.169.014
2002-09-16;181.121.214
2002-09-13;5.293.938.690
2002-09-12;174.691.160
2002-09-11;1.147.174.052
2002-09-10;1.127.131.064
2002-09-09;189.329.619
2002-09-06;165.619.782
2002-09-05;164.241.879
2002-09-04;1.857.369.325
2002-09-03;159.197.603
2002-09-02;192.081.359
2002-08-30;4.242.100.026
2002-08-29;247.289.434
2002-08-28;1.096.423.271
2002-08-27;168.259.363
2002-08-26;148.209.891
2002-08-23;263.474.340
2002-08-22;125.968.401
2002-08-21;869.830.687
2002-08-20;426.278.208
2002-08-19;119.279.860
2002-08-16;132.626.312
2002-08-15;5.045.940.722
2002-08-14;1.393.366.468
2002-08-13;151.405.090
2002-08-12;608.961.687
2002-08-09;703.643.518
2002-08-08;108.443.082
2002-08-07;2.063.567.152
2002-08-06;179.798.251
2002-08-05;238.088.281
2002-08-02;192.503.972
2002-08-01;157.549.909
2002-07-31;6.955.401.304
2002-07-30;451.250.833
2002-07-29;252.968.042
2002-07-26;330.908.379
2002-07-25;133.620.077
2002-07-24;954.254.496
2002-07-23;175.644.926
2002-07-22;230.334.855
2002-07-19;370.836.264
2002-07-18;161.480.335
2002-07-17;773.810.429
2002-07-16;162.308.810
2002-07-15;5.049.413.878
2002-07-12;160.828.548
2002-07-11;471.159.135
2002-07-10;1.900.351.929
2002-07-09;91.663.643
2002-07-08;152.193.675
2002-07-05;146.779.187
2002-07-04;144.543.525
2002-07-03;2.160.255.286
2002-07-02;176.812.282
2002-07-01;198.906.577
2002-06-28;4.539.273.302
2002-06-27;294.249.194
2002-06-26;1.025.875.728
2002-06-25;283.888.969
2002-06-24;154.726.956
2002-06-21;152.345.476
2002-06-20;370.574.728
2002-06-19;773.429.958
2002-06-18;149.287.209
2002-06-17;140.283.786
2002-06-14;4.910.590.859
2002-06-13;236.255.114
2002-06-12;1.049.964.564
2002-06-11;165.152.606
2002-06-10;1.088.991.034
2002-06-07;142.281.239
2002-06-06;94.291.834
2002-06-05;1.562.070.491
2002-06-04;205.511.084
2002-06-03;173.263.249
2002-05-31;3.833.777.545
2002-05-29;1.436.406.560
2002-05-28;246.606.900
2002-05-27;142.275.978
2002-05-24;114.457.702
2002-05-23;185.857.503
2002-05-22;861.562.081
2002-05-21;135.169.783
2002-05-20;392.510.309
2002-05-17;150.308.524
2002-05-16;104.543.374
2002-05-15;5.669.851.046
2002-05-14;182.179.256
2002-05-13;143.240.567
2002-05-10;1.048.442.254
2002-05-09;143.890.013
2002-05-08;1.951.422.521
2002-05-07;136.538.342
2002-05-06;320.545.330
2002-05-03;134.018.079
2002-05-02;886.202.037
2002-04-30;6.682.902.843
2002-04-29;544.048.068
2002-04-26;227.045.962
2002-04-25;177.806.009
2002-04-24;913.682.352
2002-04-23;120.942.226
2002-04-22;148.231.737
2002-04-19;439.796.952
2002-04-18;138.591.233
2002-04-17;755.828.466
2002-04-16;118.662.261
2002-04-15;4.775.338.794
2002-04-12;171.994.155
2002-04-11;116.310.376
2002-04-10;1.938.523.520
2002-04-09;166.242.996
2002-04-08;145.228.404
2002-04-05;122.269.629
2002-04-04;94.589.085
2002-04-03;1.836.308.608
2002-04-02;176.849.347
2002-04-01;190.443.620
2002-03-28;4.822.512.759
2002-03-27;1.314.183.136
2002-03-26;206.620.378
2002-03-25;284.446.567
2002-03-22;132.431.426
2002-03-21;163.979.085
2002-03-20;969.981.651
2002-03-19;107.644.648
2002-03-18;116.994.049
2002-03-15;4.341.816.733
2002-03-14;155.832.101
2002-03-13;952.302.328
2002-03-12;141.823.083
2002-03-11;447.303.740
2002-03-08;543.479.558
2002-03-07;145.558.244
2002-03-06;1.931.596.482
2002-03-05;248.654.220
2002-03-04;182.772.264
2002-03-01;161.317.452
2002-02-28;4.990.574.061
2002-02-27;1.003.062.412
2002-02-26;181.267.949
2002-02-25;253.611.090
2002-02-22;133.705.561
2002-02-21;136.364.174
2002-02-20;1.248.540.783
2002-02-19;145.997.788
2002-02-18;114.195.728
2002-02-15;5.387.839.137
2002-02-14;218.761.136
2002-02-13;441.228.506
2002-02-08;736.678.440
2002-02-07;161.693.948
2002-02-06;1.790.480.684
2002-02-05;282.240.807
2002-02-04;160.086.551
2002-02-01;187.279.760
2002-01-31;8.129.554.944
2002-01-30;1.100.651.350
2002-01-29;205.264.716
2002-01-28;184.905.639
2002-01-25;78.056.446
2002-01-24;130.740.908
2002-01-23;906.845.619
2002-01-22;181.259.271
2002-01-21;159.977.252
2002-01-18;378.837.675
2002-01-17;127.499.161
2002-01-16;848.251.135
2002-01-15;4.687.815.115
2002-01-14;214.699.879
2002-01-11;145.389.756
2002-01-10;972.681.073
2002-01-09;1.944.168.688
2002-01-08;171.248.052
2002-01-07;120.436.945
2002-01-04;1.237.077.381
2002-01-03;556.848.434
2002-01-02;547.694.298
2001-12-31;4.528.152
2001-12-28;3.481.715.995
2001-12-27;1.766.434.016
2001-12-26;605.334.851
2001-12-24;50.478.617
2001-12-21;321.039.165
2001-12-20;405.644.648
2001-12-19;1.135.044.106
2001-12-18;168.243.274
2001-12-17;211.285.572
2001-12-14;4.248.902.877
2001-12-13;318.035.662
2001-12-12;1.290.163.352
2001-12-11;164.397.998
2001-12-10;1.233.313.410
2001-12-07;156.652.588
2001-12-06;218.445.325
2001-12-05;2.276.516.133
2001-12-04;191.426.722
2001-12-03;249.832.935
2001-11-30;3.187.496.215
2001-11-29;328.053.656
2001-11-28;1.323.140.110
2001-11-27;130.788.212
2001-11-26;138.893.759
2001-11-23;250.522.466
2001-11-22;127.867.299
2001-11-21;771.983.879
2001-11-20;359.057.891
2001-11-19;151.894.461
2001-11-16;109.404.950
2001-11-14;5.307.439.221
2001-11-13;208.782.112
2001-11-12;647.520.541
2001-11-09;671.356.989
2001-11-08;164.791.468
2001-11-07;1.840.946.268
2001-11-06;296.517.406
2001-11-05;149.833.999
2001-11-01;168.813.223
2001-10-31;5.062.510.034
2001-10-30;498.254.335
2001-10-29;205.275.520
2001-10-26;180.278.742
2001-10-25;141.262.065
2001-10-24;974.569.318
2001-10-23;157.272.874
2001-10-22;110.213.047
2001-10-19;455.173.969
2001-10-18;125.004.424
2001-10-17;686.783.955
2001-10-16;261.040.853
2001-10-15;4.177.414.803
2001-10-11;202.857.464
2001-10-10;2.037.716.088
2001-10-09;173.844.260
2001-10-08;119.217.989
2001-10-05;135.056.582
2001-10-04;119.443.464
2001-10-03;2.238.451.600
2001-10-02;155.976.923
2001-10-01;189.819.269
2001-09-28;2.872.090.857
2001-09-27;350.405.562
2001-09-26;937.950.655
2001-09-25;405.780.506
2001-09-24;131.245.685
2001-09-21;167.084.494
2001-09-20;355.096.051
2001-09-19;850.931.467
2001-09-18;113.619.441
2001-09-17;196.702.529
2001-09-14;4.321.585.368
2001-09-13;260.969.727
2001-09-12;996.131.071
2001-09-11;157.625.223
2001-09-10;1.160.988.992
2001-09-06;140.034.196
2001-09-05;2.050.341.371
2001-09-04;130.929.867
2001-09-03;187.219.517
2001-08-31;2.947.835.168
2001-08-30;364.758.555
2001-08-29;1.298.513.834
2001-08-28;170.428.492
2001-08-27;142.788.272
2001-08-24;131.205.253
2001-08-23;208.696.474
2001-08-22;773.099.468
2001-08-21;190.080.155
2001-08-20;454.530.680
2001-08-17;137.779.955
2001-08-16;147.238.838
2001-08-15;4.738.136.192
2001-08-14;352.026.076
2001-08-13;146.132.097
2001-08-10;942.646.010
2001-08-09;157.369.191
2001-08-08;2.017.848.667
2001-08-07;190.659.156
2001-08-06;123.819.545
2001-08-03;334.197.123
2001-08-02;134.812.841
2001-08-01;977.737.047
2001-07-31;4.161.374.017
2001-07-30;482.238.274
2001-07-27;234.730.326
2001-07-26;142.482.984
2001-07-25;1.081.983.715
2001-07-24;123.021.381
2001-07-23;149.706.514
2001-07-20;387.754.380
2001-07-19;120.517.082
2001-07-18;759.740.974
2001-07-17;204.162.107
2001-07-16;134.939.156
2001-07-13;4.037.197.525
2001-07-12;415.122.964
2001-07-11;852.303.904
2001-07-10;1.013.531.614
2001-07-09;82.824.559
2001-07-06;268.670.290
2001-07-05;131.702.653
2001-07-04;2.105.777.849
2001-07-03;179.131.969
2001-07-02;285.490.685
2001-06-29;3.116.254.899
2001-06-28;290.786.072
2001-06-27;955.110.968
2001-06-26;166.736.142
2001-06-25;243.695.842
2001-06-22;194.468.801
2001-06-21;194.451.167
2001-06-20;971.639.685
2001-06-19;242.484.718
2001-06-18;165.165.203
2001-06-15;4.015.058.940
2001-06-13;1.287.686.915
2001-06-12;190.595.433
2001-06-11;552.424.456
2001-06-08;680.704.383
2001-06-07;128.075.731
2001-06-06;1.897.956.068
2001-06-05;286.672.304
2001-06-04;146.132.820
2001-06-01;238.003.447
2001-05-31;2.916.273.917
2001-05-30;1.045.877.792
2001-05-29;193.335.293
2001-05-28;196.328.776
2001-05-25;149.355.977
2001-05-24;114.681.054
2001-05-23;924.859.401
2001-05-22;122.939.982
2001-05-21;162.441.810
2001-05-18;458.519.335
2001-05-17;168.041.948
2001-05-16;807.700.033
2001-05-15;4.070.560.988
2001-05-14;199.646.255
2001-05-11;123.885.180
2001-05-10;952.417.524
2001-05-09;1.742.896.864
2001-05-08;160.991.833
2001-05-07;219.360.948
2001-05-04;268.873.518
2001-05-03;935.617.693
2001-05-02;245.173.945
2001-04-30;4.068.448.271
2001-04-27;743.643.597
2001-04-26;294.631.698
2001-04-25;1.054.679.591
2001-04-24;170.328.300
2001-04-23;182.900.357
2001-04-20;433.071.121
2001-04-19;106.469.427
2001-04-18;678.533.521
2001-04-17;160.094.159
2001-04-16;259.633.630
2001-04-12;3.830.472.029
2001-04-11;1.330.910.785
2001-04-10;1.041.400.035
2001-04-09;167.004.694
2001-04-06;141.950.748
2001-04-05;122.502.819
2001-04-04;1.859.885.012
2001-04-03;155.734.492
2001-04-02;176.723.276
2001-03-30;3.359.954.925
2001-03-29;215.208.276
2001-03-28;849.884.301
2001-03-27;150.889.790
2001-03-26;124.362.076
2001-03-23;238.084.675
2001-03-22;139.316.306
2001-03-21;708.116.981
2001-03-20;384.591.330
2001-03-19;127.410.312
2001-03-16;134.530.036
2001-03-15;3.686.684.060
2001-03-14;962.422.314
2001-03-13;137.599.541
2001-03-12;403.755.227
2001-03-09;458.086.830
2001-03-08;132.229.201
2001-03-07;1.334.831.045
2001-03-06;125.108.244
2001-03-05;285.148.438
2001-03-02;920.677.676
2001-03-01;300.135.624
2001-02-28;2.002.096.458
2001-02-23;1.262.613.722
